item_id,order_id,product_id,quantity,unit_price,return_flag
ITEM-00016756,ORD-0005570,PROD-00143,2,10.75,False
ITEM-00016757,ORD-0005571,PROD-00177,3,33.42,False
ITEM-00016758,ORD-0005571,PROD-00089,1,22.85,False
ITEM-00016759,ORD-0005571,PROD-00064,4,14.33,True
ITEM-00016760,ORD-0005571,PROD-00186,2,54.59,False
ITEM-00016761,ORD-0005572,PROD-00195,3,37.38,False
ITEM-00016762,ORD-0005572,PROD-00074,2,99.01,False
ITEM-00016763,ORD-0005572,PROD-00035,1,58.9,False
ITEM-00016764,ORD-0005572,PROD-00159,1,14.38,False
ITEM-00016765,ORD-0005573,PROD-00120,1,56.06,False
ITEM-00016766,ORD-0005573,PROD-00075,2,5.29,False
ITEM-00016767,ORD-0005573,PROD-00149,1,47.72,False
ITEM-00016768,ORD-0005574,PROD-00030,1,27.0,False
ITEM-00016769,ORD-0005574,PROD-00002,5,30.06,False
ITEM-00016770,ORD-0005574,PROD-00157,3,122.25,False
ITEM-00016771,ORD-0005575,PROD-00168,2,124.93,False
ITEM-00016772,ORD-0005575,PROD-00152,2,42.2,False
ITEM-00016773,ORD-0005575,PROD-00135,2,17.4,False
ITEM-00016774,ORD-0005575,PROD-00124,1,12.41,False
ITEM-00016775,ORD-0005576,PROD-00116,3,40.9,False
ITEM-00016776,ORD-0005576,PROD-00109,1,39.66,False
ITEM-00016777,ORD-0005577,PROD-00010,3,48.41,False
ITEM-00016778,ORD-0005577,PROD-00126,1,153.44,False
ITEM-00016779,ORD-0005577,PROD-00115,2,28.94,False
ITEM-00016780,ORD-0005577,PROD-00034,1,15.79,False
ITEM-00016781,ORD-0005578,PROD-00048,1,69.41,False
ITEM-00016782,ORD-0005578,PROD-00010,1,48.41,False
ITEM-00016783,ORD-0005578,PROD-00064,1,14.33,False
ITEM-00016784,ORD-0005578,PROD-00029,1,21.75,False
ITEM-00016785,ORD-0005579,PROD-00030,1,27.0,False
ITEM-00016786,ORD-0005579,PROD-00099,1,33.23,True
ITEM-00016787,ORD-0005579,PROD-00005,2,28.11,False
ITEM-00016788,ORD-0005579,PROD-00093,5,20.26,False
ITEM-00016789,ORD-0005580,PROD-00075,2,5.29,True
ITEM-00016790,ORD-0005581,PROD-00028,1,43.08,False
ITEM-00016791,ORD-0005581,PROD-00146,3,57.24,False
ITEM-00016792,ORD-0005581,PROD-00194,4,13.85,False
ITEM-00016793,ORD-0005581,PROD-00143,2,10.75,True
ITEM-00016794,ORD-0005581,PROD-00035,1,58.9,False
ITEM-00016795,ORD-0005582,PROD-00071,3,42.65,False
ITEM-00016796,ORD-0005582,PROD-00082,1,42.52,False
ITEM-00016797,ORD-0005583,PROD-00145,1,39.72,False
ITEM-00016798,ORD-0005583,PROD-00103,1,26.05,False
ITEM-00016799,ORD-0005584,PROD-00112,1,32.51,False
ITEM-00016800,ORD-0005584,PROD-00026,1,35.79,False
ITEM-00016801,ORD-0005585,PROD-00050,3,9.64,False
ITEM-00016802,ORD-0005585,PROD-00134,1,46.13,False
ITEM-00016803,ORD-0005585,PROD-00197,1,17.84,False
ITEM-00016804,ORD-0005586,PROD-00075,3,5.29,False
ITEM-00016805,ORD-0005586,PROD-00185,1,28.32,True
ITEM-00016806,ORD-0005586,PROD-00199,1,34.49,False
ITEM-00016807,ORD-0005587,PROD-00153,2,20.57,False
ITEM-00016808,ORD-0005587,PROD-00087,2,62.85,False
ITEM-00016809,ORD-0005587,PROD-00059,1,41.76,False
ITEM-00016810,ORD-0005587,PROD-00156,5,20.08,False
ITEM-00016811,ORD-0005588,PROD-00033,1,32.8,False
ITEM-00016812,ORD-0005588,PROD-00141,2,38.83,True
ITEM-00016813,ORD-0005588,PROD-00161,1,16.74,False
ITEM-00016814,ORD-0005588,PROD-00028,3,43.08,False
ITEM-00016815,ORD-0005588,PROD-00185,3,28.32,False
ITEM-00016816,ORD-0005589,PROD-00061,1,23.68,True
ITEM-00016817,ORD-0005589,PROD-00051,1,41.55,False
ITEM-00016818,ORD-0005589,PROD-00103,1,26.05,False
ITEM-00016819,ORD-0005589,PROD-00097,1,40.74,False
ITEM-00016820,ORD-0005589,PROD-00087,1,62.85,False
ITEM-00016821,ORD-0005590,PROD-00035,1,58.9,False
ITEM-00016822,ORD-0005590,PROD-00041,1,55.53,False
ITEM-00016823,ORD-0005591,PROD-00013,1,39.23,True
ITEM-00016824,ORD-0005592,PROD-00079,4,35.31,False
ITEM-00016825,ORD-0005592,PROD-00124,1,12.41,False
ITEM-00016826,ORD-0005592,PROD-00143,1,10.75,False
ITEM-00016827,ORD-0005593,PROD-00173,5,31.38,False
ITEM-00016828,ORD-0005593,PROD-00104,1,18.89,False
ITEM-00016829,ORD-0005594,PROD-00169,2,27.89,False
ITEM-00016830,ORD-0005594,PROD-00143,2,10.75,False
ITEM-00016831,ORD-0005594,PROD-00105,4,29.58,False
ITEM-00016832,ORD-0005594,PROD-00180,2,222.32,False
ITEM-00016833,ORD-0005594,PROD-00025,2,22.62,False
ITEM-00016834,ORD-0005595,PROD-00051,3,41.55,True
ITEM-00016835,ORD-0005595,PROD-00091,3,35.44,False
ITEM-00016836,ORD-0005595,PROD-00197,1,17.84,False
ITEM-00016837,ORD-0005595,PROD-00154,2,38.96,False
ITEM-00016838,ORD-0005596,PROD-00034,2,15.79,False
ITEM-00016839,ORD-0005597,PROD-00015,1,9.9,False
ITEM-00016840,ORD-0005597,PROD-00159,2,14.38,False
ITEM-00016841,ORD-0005597,PROD-00150,1,40.77,True
ITEM-00016842,ORD-0005598,PROD-00027,2,14.8,False
ITEM-00016843,ORD-0005598,PROD-00006,3,28.11,False
ITEM-00016844,ORD-0005598,PROD-00182,1,18.17,False
ITEM-00016845,ORD-0005598,PROD-00021,1,92.38,False
ITEM-00016846,ORD-0005599,PROD-00107,1,124.01,True
ITEM-00016847,ORD-0005600,PROD-00142,2,82.68,True
ITEM-00016848,ORD-0005600,PROD-00185,1,28.32,False
ITEM-00016849,ORD-0005600,PROD-00110,2,31.43,False
ITEM-00016850,ORD-0005600,PROD-00050,3,9.64,True
ITEM-00016851,ORD-0005600,PROD-00054,1,50.81,False
ITEM-00016852,ORD-0005601,PROD-00050,1,9.64,True
ITEM-00016853,ORD-0005601,PROD-00138,1,26.43,False
ITEM-00016854,ORD-0005601,PROD-00169,1,27.89,False
ITEM-00016855,ORD-0005602,PROD-00199,3,34.49,False
ITEM-00016856,ORD-0005603,PROD-00192,3,60.31,False
ITEM-00016857,ORD-0005604,PROD-00098,1,39.76,False
ITEM-00016858,ORD-0005604,PROD-00191,5,24.23,True
ITEM-00016859,ORD-0005604,PROD-00173,1,31.38,False
ITEM-00016860,ORD-0005605,PROD-00117,1,32.32,False
ITEM-00016861,ORD-0005605,PROD-00058,1,26.67,False
ITEM-00016862,ORD-0005605,PROD-00075,2,5.29,True
ITEM-00016863,ORD-0005606,PROD-00071,2,42.65,False
ITEM-00016864,ORD-0005607,PROD-00165,3,65.0,False
ITEM-00016865,ORD-0005607,PROD-00192,1,60.31,False
ITEM-00016866,ORD-0005607,PROD-00082,1,42.52,False
ITEM-00016867,ORD-0005607,PROD-00070,1,21.08,False
ITEM-00016868,ORD-0005607,PROD-00112,4,32.51,False
ITEM-00016869,ORD-0005608,PROD-00130,1,23.28,False
ITEM-00016870,ORD-0005609,PROD-00053,4,20.62,False
ITEM-00016871,ORD-0005610,PROD-00193,4,38.47,False
ITEM-00016872,ORD-0005611,PROD-00125,3,49.94,True
ITEM-00016873,ORD-0005611,PROD-00192,1,60.31,False
ITEM-00016874,ORD-0005611,PROD-00046,2,20.01,False
ITEM-00016875,ORD-0005611,PROD-00104,1,18.89,False
ITEM-00016876,ORD-0005612,PROD-00104,3,18.89,False
ITEM-00016877,ORD-0005612,PROD-00135,3,17.4,False
ITEM-00016878,ORD-0005612,PROD-00184,1,46.42,False
ITEM-00016879,ORD-0005612,PROD-00072,1,97.19,False
ITEM-00016880,ORD-0005613,PROD-00176,1,59.09,False
ITEM-00016881,ORD-0005613,PROD-00008,1,56.67,False
ITEM-00016882,ORD-0005614,PROD-00178,1,91.6,False
ITEM-00016883,ORD-0005615,PROD-00069,3,42.66,False
ITEM-00016884,ORD-0005615,PROD-00057,1,18.4,False
ITEM-00016885,ORD-0005615,PROD-00029,3,21.75,True
ITEM-00016886,ORD-0005615,PROD-00039,1,13.07,False
ITEM-00016887,ORD-0005615,PROD-00199,2,34.49,False
ITEM-00016888,ORD-0005616,PROD-00045,1,11.76,False
ITEM-00016889,ORD-0005616,PROD-00164,3,18.64,False
ITEM-00016890,ORD-0005616,PROD-00051,1,41.55,False
ITEM-00016891,ORD-0005616,PROD-00148,1,13.14,False
ITEM-00016892,ORD-0005617,PROD-00173,3,31.38,False
ITEM-00016893,ORD-0005617,PROD-00041,1,55.53,False
ITEM-00016894,ORD-0005617,PROD-00084,1,23.04,False
ITEM-00016895,ORD-0005617,PROD-00044,1,26.82,True
ITEM-00016896,ORD-0005617,PROD-00074,1,99.01,False
ITEM-00016897,ORD-0005618,PROD-00071,1,42.65,False
ITEM-00016898,ORD-0005618,PROD-00036,2,14.09,False
ITEM-00016899,ORD-0005619,PROD-00123,2,88.41,False
ITEM-00016900,ORD-0005619,PROD-00014,1,8.68,False
ITEM-00016901,ORD-0005619,PROD-00195,1,37.38,False
ITEM-00016902,ORD-0005619,PROD-00155,2,40.66,False
ITEM-00016903,ORD-0005619,PROD-00158,2,46.14,False
ITEM-00016904,ORD-0005620,PROD-00172,1,18.71,False
ITEM-00016905,ORD-0005620,PROD-00189,1,18.31,False
ITEM-00016906,ORD-0005620,PROD-00094,1,26.33,False
ITEM-00016907,ORD-0005621,PROD-00001,2,46.89,False
ITEM-00016908,ORD-0005621,PROD-00089,1,22.85,False
ITEM-00016909,ORD-0005622,PROD-00130,4,23.28,False
ITEM-00016910,ORD-0005623,PROD-00046,1,20.01,False
ITEM-00016911,ORD-0005623,PROD-00134,1,46.13,False
ITEM-00016912,ORD-0005624,PROD-00171,3,17.77,False
ITEM-00016913,ORD-0005624,PROD-00133,1,15.74,False
ITEM-00016914,ORD-0005624,PROD-00123,1,88.41,True
ITEM-00016915,ORD-0005624,PROD-00200,1,14.88,False
ITEM-00016916,ORD-0005625,PROD-00036,1,14.09,False
ITEM-00016917,ORD-0005625,PROD-00129,3,35.51,False
ITEM-00016918,ORD-0005625,PROD-00141,2,38.83,False
ITEM-00016919,ORD-0005625,PROD-00037,2,38.33,False
ITEM-00016920,ORD-0005626,PROD-00019,2,17.54,False
ITEM-00016921,ORD-0005626,PROD-00016,1,22.34,False
ITEM-00016922,ORD-0005627,PROD-00100,1,28.1,False
ITEM-00016923,ORD-0005627,PROD-00140,3,13.99,False
ITEM-00016924,ORD-0005627,PROD-00003,1,52.11,False
ITEM-00016925,ORD-0005627,PROD-00030,4,27.0,False
ITEM-00016926,ORD-0005628,PROD-00134,2,46.13,False
ITEM-00016927,ORD-0005628,PROD-00095,1,25.17,False
ITEM-00016928,ORD-0005628,PROD-00022,3,28.27,True
ITEM-00016929,ORD-0005628,PROD-00091,2,35.44,True
ITEM-00016930,ORD-0005628,PROD-00089,1,22.85,False
ITEM-00016931,ORD-0005629,PROD-00030,2,27.0,False
ITEM-00016932,ORD-0005629,PROD-00065,1,58.48,False
ITEM-00016933,ORD-0005630,PROD-00026,1,35.79,False
ITEM-00016934,ORD-0005630,PROD-00049,3,42.12,False
ITEM-00016935,ORD-0005630,PROD-00121,3,57.61,False
ITEM-00016936,ORD-0005630,PROD-00012,2,23.9,False
ITEM-00016937,ORD-0005630,PROD-00047,3,23.99,False
ITEM-00016938,ORD-0005631,PROD-00015,5,9.9,False
ITEM-00016939,ORD-0005631,PROD-00005,1,28.11,False
ITEM-00016940,ORD-0005632,PROD-00116,4,40.9,False
ITEM-00016941,ORD-0005632,PROD-00075,1,5.29,False
ITEM-00016942,ORD-0005632,PROD-00073,2,32.3,False
ITEM-00016943,ORD-0005633,PROD-00175,3,40.19,False
ITEM-00016944,ORD-0005633,PROD-00164,2,18.64,True
ITEM-00016945,ORD-0005633,PROD-00012,1,23.9,False
ITEM-00016946,ORD-0005634,PROD-00107,1,124.01,False
ITEM-00016947,ORD-0005634,PROD-00090,1,47.43,False
ITEM-00016948,ORD-0005634,PROD-00117,1,32.32,False
ITEM-00016949,ORD-0005635,PROD-00129,3,35.51,False
ITEM-00016950,ORD-0005635,PROD-00181,1,51.31,False
ITEM-00016951,ORD-0005636,PROD-00160,3,52.44,False
ITEM-00016952,ORD-0005636,PROD-00120,3,56.06,False
ITEM-00016953,ORD-0005636,PROD-00159,1,14.38,True
ITEM-00016954,ORD-0005637,PROD-00154,1,38.96,False
ITEM-00016955,ORD-0005637,PROD-00155,2,40.66,False
ITEM-00016956,ORD-0005637,PROD-00129,1,35.51,False
ITEM-00016957,ORD-0005637,PROD-00109,1,39.66,False
ITEM-00016958,ORD-0005638,PROD-00096,2,11.89,False
ITEM-00016959,ORD-0005639,PROD-00046,2,20.01,False
ITEM-00016960,ORD-0005639,PROD-00093,1,20.26,True
ITEM-00016961,ORD-0005640,PROD-00097,1,40.74,False
ITEM-00016962,ORD-0005640,PROD-00116,1,40.9,False
ITEM-00016963,ORD-0005641,PROD-00193,5,38.47,False
ITEM-00016964,ORD-0005641,PROD-00152,1,42.2,False
ITEM-00016965,ORD-0005641,PROD-00071,1,42.65,False
ITEM-00016966,ORD-0005642,PROD-00033,2,32.8,False
ITEM-00016967,ORD-0005642,PROD-00065,1,58.48,False
ITEM-00016968,ORD-0005642,PROD-00106,1,43.94,True
ITEM-00016969,ORD-0005642,PROD-00167,1,58.88,False
ITEM-00016970,ORD-0005642,PROD-00084,1,23.04,False
ITEM-00016971,ORD-0005643,PROD-00121,1,57.61,False
ITEM-00016972,ORD-0005643,PROD-00029,1,21.75,False
ITEM-00016973,ORD-0005644,PROD-00157,1,122.25,False
ITEM-00016974,ORD-0005644,PROD-00024,4,12.22,True
ITEM-00016975,ORD-0005645,PROD-00012,1,23.9,False
ITEM-00016976,ORD-0005645,PROD-00104,1,18.89,False
ITEM-00016977,ORD-0005645,PROD-00052,3,25.29,False
ITEM-00016978,ORD-0005645,PROD-00115,3,28.94,True
ITEM-00016979,ORD-0005645,PROD-00101,1,12.3,False
ITEM-00016980,ORD-0005646,PROD-00063,3,15.27,True
ITEM-00016981,ORD-0005647,PROD-00073,2,32.3,True
ITEM-00016982,ORD-0005647,PROD-00142,4,82.68,False
ITEM-00016983,ORD-0005648,PROD-00016,1,22.34,False
ITEM-00016984,ORD-0005648,PROD-00028,1,43.08,False
ITEM-00016985,ORD-0005648,PROD-00040,1,38.01,False
ITEM-00016986,ORD-0005648,PROD-00111,3,8.64,False
ITEM-00016987,ORD-0005649,PROD-00137,2,19.14,False
ITEM-00016988,ORD-0005649,PROD-00062,5,29.08,False
ITEM-00016989,ORD-0005649,PROD-00023,4,34.72,False
ITEM-00016990,ORD-0005649,PROD-00079,4,35.31,False
ITEM-00016991,ORD-0005649,PROD-00071,1,42.65,False
ITEM-00016992,ORD-0005650,PROD-00004,4,96.17,False
ITEM-00016993,ORD-0005650,PROD-00169,2,27.89,True
ITEM-00016994,ORD-0005650,PROD-00126,1,153.44,False
ITEM-00016995,ORD-0005650,PROD-00157,1,122.25,False
ITEM-00016996,ORD-0005650,PROD-00072,1,97.19,False
ITEM-00016997,ORD-0005651,PROD-00099,2,33.23,False
ITEM-00016998,ORD-0005651,PROD-00084,1,23.04,False
ITEM-00016999,ORD-0005651,PROD-00019,1,17.54,False
ITEM-00017000,ORD-0005651,PROD-00056,1,63.55,False
ITEM-00017001,ORD-0005652,PROD-00008,1,56.67,False
ITEM-00017002,ORD-0005653,PROD-00190,3,11.47,False
ITEM-00017003,ORD-0005654,PROD-00118,2,14.61,False
ITEM-00017004,ORD-0005654,PROD-00035,2,58.9,False
ITEM-00017005,ORD-0005654,PROD-00117,1,32.32,False
ITEM-00017006,ORD-0005655,PROD-00199,3,34.49,False
ITEM-00017007,ORD-0005655,PROD-00152,1,42.2,False
ITEM-00017008,ORD-0005656,PROD-00112,1,32.51,False
ITEM-00017009,ORD-0005656,PROD-00160,2,52.44,True
ITEM-00017010,ORD-0005656,PROD-00058,1,26.67,False
ITEM-00017011,ORD-0005656,PROD-00081,1,28.4,False
ITEM-00017012,ORD-0005656,PROD-00002,1,30.06,False
ITEM-00017013,ORD-0005657,PROD-00109,2,39.66,True
ITEM-00017014,ORD-0005657,PROD-00176,2,59.09,False
ITEM-00017015,ORD-0005657,PROD-00098,1,39.76,False
ITEM-00017016,ORD-0005657,PROD-00111,3,8.64,False
ITEM-00017017,ORD-0005657,PROD-00186,2,54.59,False
ITEM-00017018,ORD-0005658,PROD-00116,2,40.9,False
ITEM-00017019,ORD-0005659,PROD-00135,1,17.4,False
ITEM-00017020,ORD-0005659,PROD-00055,2,68.15,False
ITEM-00017021,ORD-0005659,PROD-00081,1,28.4,True
ITEM-00017022,ORD-0005660,PROD-00120,2,56.06,False
ITEM-00017023,ORD-0005660,PROD-00086,2,23.31,False
ITEM-00017024,ORD-0005660,PROD-00108,4,37.42,False
ITEM-00017025,ORD-0005660,PROD-00095,1,25.17,False
ITEM-00017026,ORD-0005661,PROD-00143,2,10.75,False
ITEM-00017027,ORD-0005661,PROD-00166,2,44.21,True
ITEM-00017028,ORD-0005662,PROD-00109,1,39.66,False
ITEM-00017029,ORD-0005662,PROD-00103,1,26.05,True
ITEM-00017030,ORD-0005662,PROD-00071,3,42.65,False
ITEM-00017031,ORD-0005662,PROD-00193,3,38.47,True
ITEM-00017032,ORD-0005663,PROD-00086,1,23.31,False
ITEM-00017033,ORD-0005663,PROD-00119,1,73.7,False
ITEM-00017034,ORD-0005663,PROD-00183,2,15.65,False
ITEM-00017035,ORD-0005664,PROD-00098,1,39.76,False
ITEM-00017036,ORD-0005664,PROD-00130,2,23.28,False
ITEM-00017037,ORD-0005664,PROD-00007,1,100.03,False
ITEM-00017038,ORD-0005664,PROD-00093,2,20.26,False
ITEM-00017039,ORD-0005665,PROD-00114,4,185.73,False
ITEM-00017040,ORD-0005665,PROD-00124,4,12.41,False
ITEM-00017041,ORD-0005665,PROD-00186,1,54.59,False
ITEM-00017042,ORD-0005665,PROD-00099,2,33.23,False
ITEM-00017043,ORD-0005665,PROD-00031,3,21.73,True
ITEM-00017044,ORD-0005666,PROD-00121,1,57.61,False
ITEM-00017045,ORD-0005666,PROD-00110,1,31.43,False
ITEM-00017046,ORD-0005667,PROD-00100,1,28.1,False
ITEM-00017047,ORD-0005667,PROD-00073,4,32.3,False
ITEM-00017048,ORD-0005668,PROD-00066,2,85.57,False
ITEM-00017049,ORD-0005668,PROD-00145,1,39.72,False
ITEM-00017050,ORD-0005668,PROD-00155,1,40.66,False
ITEM-00017051,ORD-0005668,PROD-00125,2,49.94,False
ITEM-00017052,ORD-0005669,PROD-00082,4,42.52,False
ITEM-00017053,ORD-0005669,PROD-00180,2,222.32,False
ITEM-00017054,ORD-0005669,PROD-00107,1,124.01,False
ITEM-00017055,ORD-0005669,PROD-00153,2,20.57,False
ITEM-00017056,ORD-0005669,PROD-00048,1,69.41,False
ITEM-00017057,ORD-0005670,PROD-00050,1,9.64,False
ITEM-00017058,ORD-0005671,PROD-00121,1,57.61,True
ITEM-00017059,ORD-0005671,PROD-00053,4,20.62,False
ITEM-00017060,ORD-0005672,PROD-00107,1,124.01,True
ITEM-00017061,ORD-0005672,PROD-00006,2,28.11,False
ITEM-00017062,ORD-0005672,PROD-00111,1,8.64,False
ITEM-00017063,ORD-0005672,PROD-00018,2,41.26,False
ITEM-00017064,ORD-0005672,PROD-00174,1,42.05,False
ITEM-00017065,ORD-0005673,PROD-00130,3,23.28,False
ITEM-00017066,ORD-0005674,PROD-00028,1,43.08,False
ITEM-00017067,ORD-0005674,PROD-00067,1,31.49,False
ITEM-00017068,ORD-0005674,PROD-00015,1,9.9,False
ITEM-00017069,ORD-0005674,PROD-00188,1,31.47,False
ITEM-00017070,ORD-0005674,PROD-00152,1,42.2,False
ITEM-00017071,ORD-0005675,PROD-00139,1,58.53,False
ITEM-00017072,ORD-0005676,PROD-00198,4,36.88,False
ITEM-00017073,ORD-0005676,PROD-00076,4,58.87,False
ITEM-00017074,ORD-0005676,PROD-00177,4,33.42,False
ITEM-00017075,ORD-0005677,PROD-00078,2,26.86,False
ITEM-00017076,ORD-0005678,PROD-00163,1,74.52,False
ITEM-00017077,ORD-0005678,PROD-00028,3,43.08,False
ITEM-00017078,ORD-0005678,PROD-00195,1,37.38,False
ITEM-00017079,ORD-0005678,PROD-00094,1,26.33,False
ITEM-00017080,ORD-0005679,PROD-00101,1,12.3,True
ITEM-00017081,ORD-0005679,PROD-00022,1,28.27,False
ITEM-00017082,ORD-0005679,PROD-00185,3,28.32,False
ITEM-00017083,ORD-0005679,PROD-00020,2,12.32,False
ITEM-00017084,ORD-0005680,PROD-00066,2,85.57,False
ITEM-00017085,ORD-0005681,PROD-00019,1,17.54,False
ITEM-00017086,ORD-0005681,PROD-00026,2,35.79,False
ITEM-00017087,ORD-0005681,PROD-00027,2,14.8,False
ITEM-00017088,ORD-0005681,PROD-00115,4,28.94,False
ITEM-00017089,ORD-0005682,PROD-00090,4,47.43,True
ITEM-00017090,ORD-0005682,PROD-00062,2,29.08,False
ITEM-00017091,ORD-0005682,PROD-00189,1,18.31,True
ITEM-00017092,ORD-0005682,PROD-00071,1,42.65,False
ITEM-00017093,ORD-0005683,PROD-00040,2,38.01,False
ITEM-00017094,ORD-0005684,PROD-00092,3,65.24,False
ITEM-00017095,ORD-0005684,PROD-00183,1,15.65,False
ITEM-00017096,ORD-0005684,PROD-00079,1,35.31,False
ITEM-00017097,ORD-0005685,PROD-00019,1,17.54,False
ITEM-00017098,ORD-0005685,PROD-00171,2,17.77,False
ITEM-00017099,ORD-0005686,PROD-00011,1,23.94,True
ITEM-00017100,ORD-0005686,PROD-00065,1,58.48,False
ITEM-00017101,ORD-0005686,PROD-00117,2,32.32,False
ITEM-00017102,ORD-0005687,PROD-00038,2,8.4,False
ITEM-00017103,ORD-0005688,PROD-00080,1,8.24,False
ITEM-00017104,ORD-0005689,PROD-00099,2,33.23,False
ITEM-00017105,ORD-0005689,PROD-00161,1,16.74,False
ITEM-00017106,ORD-0005689,PROD-00052,3,25.29,True
ITEM-00017107,ORD-0005689,PROD-00017,3,16.3,False
ITEM-00017108,ORD-0005689,PROD-00114,2,185.73,False
ITEM-00017109,ORD-0005690,PROD-00190,3,11.47,False
ITEM-00017110,ORD-0005691,PROD-00100,1,28.1,False
ITEM-00017111,ORD-0005691,PROD-00116,3,40.9,False
ITEM-00017112,ORD-0005691,PROD-00138,1,26.43,False
ITEM-00017113,ORD-0005691,PROD-00001,2,46.89,False
ITEM-00017114,ORD-0005691,PROD-00173,1,31.38,False
ITEM-00017115,ORD-0005692,PROD-00183,2,15.65,False
ITEM-00017116,ORD-0005693,PROD-00168,2,124.93,False
ITEM-00017117,ORD-0005693,PROD-00055,1,68.15,False
ITEM-00017118,ORD-0005693,PROD-00156,3,20.08,False
ITEM-00017119,ORD-0005693,PROD-00014,2,8.68,False
ITEM-00017120,ORD-0005693,PROD-00032,1,121.1,False
ITEM-00017121,ORD-0005694,PROD-00053,4,20.62,False
ITEM-00017122,ORD-0005694,PROD-00155,1,40.66,False
ITEM-00017123,ORD-0005694,PROD-00139,2,58.53,False
ITEM-00017124,ORD-0005695,PROD-00069,5,42.66,True
ITEM-00017125,ORD-0005695,PROD-00024,1,12.22,False
ITEM-00017126,ORD-0005695,PROD-00087,1,62.85,False
ITEM-00017127,ORD-0005695,PROD-00133,2,15.74,True
ITEM-00017128,ORD-0005695,PROD-00099,1,33.23,False
ITEM-00017129,ORD-0005696,PROD-00195,1,37.38,False
ITEM-00017130,ORD-0005696,PROD-00020,3,12.32,False
ITEM-00017131,ORD-0005696,PROD-00061,1,23.68,False
ITEM-00017132,ORD-0005696,PROD-00148,1,13.14,False
ITEM-00017133,ORD-0005696,PROD-00176,5,59.09,False
ITEM-00017134,ORD-0005697,PROD-00124,1,12.41,False
ITEM-00017135,ORD-0005697,PROD-00033,1,32.8,False
ITEM-00017136,ORD-0005697,PROD-00126,1,153.44,False
ITEM-00017137,ORD-0005697,PROD-00107,3,124.01,False
ITEM-00017138,ORD-0005697,PROD-00083,2,93.18,False
ITEM-00017139,ORD-0005698,PROD-00162,1,57.45,False
ITEM-00017140,ORD-0005699,PROD-00097,1,40.74,False
ITEM-00017141,ORD-0005699,PROD-00124,5,12.41,False
ITEM-00017142,ORD-0005700,PROD-00119,3,73.7,True
ITEM-00017143,ORD-0005701,PROD-00065,3,58.48,True
ITEM-00017144,ORD-0005701,PROD-00183,1,15.65,False
ITEM-00017145,ORD-0005702,PROD-00179,2,27.52,False
ITEM-00017146,ORD-0005702,PROD-00065,1,58.48,False
ITEM-00017147,ORD-0005702,PROD-00128,2,22.28,True
ITEM-00017148,ORD-0005702,PROD-00161,3,16.74,True
ITEM-00017149,ORD-0005703,PROD-00188,1,31.47,False
ITEM-00017150,ORD-0005703,PROD-00163,2,74.52,False
ITEM-00017151,ORD-0005703,PROD-00133,3,15.74,False
ITEM-00017152,ORD-0005703,PROD-00132,1,34.74,False
ITEM-00017153,ORD-0005704,PROD-00158,1,46.14,False
ITEM-00017154,ORD-0005704,PROD-00172,1,18.71,False
ITEM-00017155,ORD-0005705,PROD-00154,1,38.96,False
ITEM-00017156,ORD-0005705,PROD-00028,1,43.08,False
ITEM-00017157,ORD-0005705,PROD-00090,1,47.43,False
ITEM-00017158,ORD-0005706,PROD-00075,2,5.29,False
ITEM-00017159,ORD-0005707,PROD-00178,1,91.6,False
ITEM-00017160,ORD-0005707,PROD-00019,1,17.54,False
ITEM-00017161,ORD-0005707,PROD-00191,4,24.23,False
ITEM-00017162,ORD-0005707,PROD-00147,1,13.93,False
ITEM-00017163,ORD-0005708,PROD-00127,3,16.55,False
ITEM-00017164,ORD-0005708,PROD-00030,4,27.0,False
ITEM-00017165,ORD-0005709,PROD-00120,1,56.06,False
ITEM-00017166,ORD-0005709,PROD-00102,4,24.67,False
ITEM-00017167,ORD-0005710,PROD-00129,1,35.51,False
ITEM-00017168,ORD-0005710,PROD-00093,2,20.26,False
ITEM-00017169,ORD-0005710,PROD-00064,1,14.33,False
ITEM-00017170,ORD-0005710,PROD-00004,1,96.17,False
ITEM-00017171,ORD-0005711,PROD-00066,2,85.57,False
ITEM-00017172,ORD-0005711,PROD-00188,1,31.47,False
ITEM-00017173,ORD-0005711,PROD-00110,2,31.43,False
ITEM-00017174,ORD-0005712,PROD-00108,2,37.42,True
ITEM-00017175,ORD-0005712,PROD-00193,2,38.47,False
ITEM-00017176,ORD-0005712,PROD-00189,2,18.31,False
ITEM-00017177,ORD-0005712,PROD-00072,1,97.19,False
ITEM-00017178,ORD-0005713,PROD-00168,3,124.93,False
ITEM-00017179,ORD-0005713,PROD-00198,2,36.88,False
ITEM-00017180,ORD-0005713,PROD-00033,2,32.8,False
ITEM-00017181,ORD-0005713,PROD-00062,1,29.08,False
ITEM-00017182,ORD-0005714,PROD-00059,2,41.76,False
ITEM-00017183,ORD-0005714,PROD-00024,2,12.22,False
ITEM-00017184,ORD-0005714,PROD-00078,1,26.86,False
ITEM-00017185,ORD-0005714,PROD-00037,2,38.33,False
ITEM-00017186,ORD-0005715,PROD-00029,1,21.75,False
ITEM-00017187,ORD-0005715,PROD-00039,2,13.07,True
ITEM-00017188,ORD-0005716,PROD-00172,1,18.71,False
ITEM-00017189,ORD-0005716,PROD-00120,2,56.06,False
ITEM-00017190,ORD-0005716,PROD-00166,1,44.21,True
ITEM-00017191,ORD-0005716,PROD-00049,1,42.12,False
